symbol_id	address	old_name	name	disposition	confidence	reason	source
recoil:function:0x415ae0	0x415ae0	HudSensorMapNode::SetEnabled	HudSensorMapNode::SetEnabled	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:606
recoil:function:0x415b10	0x415b10	HudSensorMapNode::SelectPoint	HudSensorMapNode::SelectPoint	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:626
recoil:function:0x415b40	0x415b40	HudSensorMapNode::InitDefaults	HudSensorMapNode::InitDefaults	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:643
recoil:function:0x415b70	0x415b70	HudSensorMapNode::SetColorRgb	HudSensorMapNode::SetColorRgb	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:663
recoil:function:0x415bd0	0x415bd0	HudSensorMapNode::LoadFromStream	HudSensorMapNode::LoadFromStream	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:692
recoil:function:0x415c90	0x415c90	HudSensorMapNode::GetOrRecomputeCachedBounds	HudSensorMapNode::UpdateCachedBounds	renamed	Inferred	Synchronize current defining source name; descriptive reconstruction, not recovered original spelling.	src/Battlesport/map.cpp:729
recoil:function:0x415d30	0x415d30	HudSensorMapNode::DrawOnTracker	HudSensorMapNode::DrawOnTracker	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:773
recoil:function:0x415f40	0x415f40	HudSensorTracker::DrawDiamondMarker	HudSensorTracker::DrawDiamondMarker	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:865
recoil:function:0x415fb0	0x415fb0	HudRectI::ClipOrSplitSegment	HudRectI::ClipOrSplitSegment	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:894
recoil:function:0x416240	0x416240	HudRectI::CalcOutcode	HudRectI::CalcOutcode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1005
recoil:function:0x416290	0x416290	HudRectI::IsCornerOutcode	HudRectI::IsCornerOutcode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1031
recoil:function:0x4162b0	0x4162b0	HudRectI::SegmentIntersectsEdge	HudRectI::SegmentIntersectsEdge	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1042
recoil:function:0x416390	0x416390	HudGeom2D::ClassifyPointAgainstSegment	HudGeom2D::ClassifyPointAgainstSegment	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1100
recoil:function:0x416480	0x416480	HudSensorMapNode::DrawProjectedPath	HudSensorMapNode::DrawProjectedPath	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1134
recoil:function:0x416650	0x416650	HudSensorTracker::InitNoBounds	HudSensorTracker::InitNoBounds	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1201
recoil:function:0x416660	0x416660	HudSensorTracker::Init	HudSensorTracker::Init	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1213
recoil:function:0x4166e0	0x4166e0	HudSensorTracker::SetBounds	HudSensorTracker::SetBounds	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1244
recoil:function:0x416790	0x416790	HudSensorTracker::MapShutdownAndResetThunk	HudSensorTracker::MapShutdownAndResetThunk	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1277
recoil:function:0x4167a0	0x4167a0	HudSensorTracker::MapShutdownAndReset	HudSensorTracker::MapShutdownAndReset	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1288
recoil:function:0x4167e0	0x4167e0	HudSensorTracker::MapRemoveNode	HudSensorTracker::MapRemoveNode	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1307
recoil:function:0x416840	0x416840	HudSensorTracker::MapInsertNodeAndGrowBounds	HudSensorTracker::MapInsertNodeAndGrowBounds	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1347
recoil:function:0x4168d0	0x4168d0	HudSensorTracker::LoadMapFromStream	HudSensorTracker::LoadMapFromStream	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1381
recoil:function:0x4169d0	0x4169d0	HudSensorTracker::LoadMapFromPath	HudSensorTracker::LoadMapFromPath	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1427
recoil:function:0x416a30	0x416a30	HudSensorTracker::MapOverlayBeginShow	HudSensorTracker::MapOverlayBeginShow	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1450
recoil:function:0x416ad0	0x416ad0	HudSensorTracker::MapOverlayEndShow	HudSensorTracker::MapOverlayEndShow	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1479
recoil:function:0x416b30	0x416b30	HudSensorTracker::MapOverlayRefToggle	HudSensorTracker::MapOverlayRefToggle	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1505
recoil:function:0x416b80	0x416b80	HudSensorTracker::MapZoomIn	HudSensorTracker::MapZoomIn	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1529
recoil:function:0x416bb0	0x416bb0	HudSensorTracker::MapZoomOut	HudSensorTracker::MapZoomOut	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1541
recoil:function:0x416be0	0x416be0	HudSensorTracker::UpdateMapScaleLerp	HudSensorTracker::UpdateMapScaleLerp	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1553
recoil:function:0x416c90	0x416c90	HudSensorTracker::ProjectWorldPointsToOverlay	HudSensorTracker::ProjectWorldPointsToOverlay	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1575
recoil:function:0x416d50	0x416d50	HudSensorTracker::DrawTrackedSaveStateMarker	HudSensorTracker::DrawTrackedSaveStateMarker	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1606
recoil:function:0x416dd0	0x416dd0	HudSensorTracker::DrawMarkerCross	HudSensorTracker::DrawMarkerCross	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1638
recoil:function:0x416e50	0x416e50	HudSensorTracker::GetSaveStateRelativeVectorLen	HudSensorTracker::GetSaveStateRelativeVectorLen	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1667
recoil:function:0x416ef0	0x416ef0	HudSensorTracker::SetSaveStateMarkerMaxDistance	HudSensorTracker::SetSaveStateMarkerMaxDistance	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1697
recoil:function:0x416f10	0x416f10	HudSensorTracker::DrawSaveStateMarker	HudSensorTracker::DrawSaveStateMarker	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1709
recoil:function:0x417130	0x417130	HudSensorTracker::Update	HudSensorTracker::Update	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1773
recoil:function:0x417220	0x417220	HudSensorTracker::SetTrackedSaveState	HudSensorTracker::SetTrackedSaveState	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1820
recoil:function:0x417260	0x417260	HudSensorTracker::LoadMissionMapAndSfx	HudSensorTracker::LoadMissionMapAndSfx	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1844
recoil:function:0x4172c0	0x4172c0	HudSensorTracker::SetObjectiveMarkerEnabledAndColor	HudSensorTracker::SetObjectiveMarkerEnabledAndColor	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1864
recoil:function:0x417300	0x417300	HudSensorTracker::SetObjectiveMarkerColorBlink	HudSensorTracker::SetObjectiveMarkerColorBlink	retained	Inferred	Retain reconstructed descriptive spelling; exact original spelling is not established.	src/Battlesport/map.cpp:1887
recoil:function:0x417350	0x417350	Mission::InitObjectives	Mission::InitObjectives	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417360	0x417360	HudSensorTracker::ConstructGlobal	HudSensorTracker::ConstructGlobal	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417370	0x417370	HudSensorTracker::RegisterGlobalOnExit	HudSensorTracker::RegisterGlobalOnExit	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417380	0x417380	HudSensorTracker::ShutdownGlobal	HudSensorTracker::ShutdownGlobal	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417390	0x417390	HudSensorTracker::Constructor	HudSensorTracker::Constructor	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417430	0x417430	HudSensorTracker::WriteMissionDataSection	HudSensorTracker::WriteMissionDataSection	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4174f0	0x4174f0	HudSensorTracker::ApplyMissionDataAndReload	HudSensorTracker::ApplyMissionDataAndReload	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417640	0x417640	HudSensorTracker::RegisterMissionSectionHandlers	HudSensorTracker::RegisterMissionSectionHandlers	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417680	0x417680	HudSensorTracker::ZarMission_SaveCallback	HudSensorTracker::ZarMissionSaveCallback	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x417690	0x417690	HudSensorTracker::ZarMission_RestoreCallback	HudSensorTracker::ZarMissionRestoreCallback	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4176b0	0x4176b0	HudSensorTracker::ZarMissionLate_SaveCallback	HudSensorTracker::ZarMissionLateSaveCallback	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4176d0	0x4176d0	HudSensorTracker::ZarMissionLate_RestoreCallback	HudSensorTracker::ZarMissionLateRestoreCallback	renamed	Inferred	Synchronize renamed source identifier within existing physical/compiler projection label.	
recoil:function:0x4176f0	0x4176f0	HudSensorTracker::ResetMissionState	HudSensorTracker::ResetMissionState	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417770	0x417770	HudSensorTracker::InitMissionIdAndFlags	HudSensorTracker::InitMissionIdAndFlags	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4177a0	0x4177a0	HudSensorTracker::SetMissionId	HudSensorTracker::SetMissionId	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x4177d0	0x4177d0	HudSensorTracker::SetZbdPath	HudSensorTracker::SetZbdPath	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417800	0x417800	HudSensorTracker::GetMissionId	HudSensorTracker::GetMissionId	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417810	0x417810	HudSensorTracker::LoadMissionCoreResources	HudSensorTracker::LoadMissionCoreResources	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417a00	0x417a00	HudSensorTracker::InitMissionGameplaySystems	HudSensorTracker::InitMissionGameplaySystems	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417ca0	0x417ca0	HudSensorTracker::OnObjectiveCommand	HudSensorTracker::OnObjectiveCommand	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417d40	0x417d40	HudSensorTracker::ShutdownMissionGameplaySystems	HudSensorTracker::ShutdownMissionGameplaySystems	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417ee0	0x417ee0	HudSensorTracker::UnloadObjectives	HudSensorTracker::UnloadObjectives	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417f60	0x417f60	HudSensorObjectiveSlot::Reset	HudSensorObjectiveSlot::Reset	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
recoil:function:0x417f90	0x417f90	HudSensorTracker::LoadObjectivesFromPath	HudSensorTracker::LoadObjectivesFromPath	retained	Inferred	Retain physical/compiler projection label; no unique attached defining function body in the source inventory.	
