source	old_name	name	disposition	confidence	reason
src/Battlesport/player.cpp:11070	SolveHeightOnSurface	SolveHeightOnSurface	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/player.cpp:11093	ComputeTriangleNormal	ComputeTriangleNormal	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/player.cpp:11132	RebuildAboveGroundIndices	RebuildAboveGroundIndices	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/player.cpp:11150	BuildEnvironmentProbeResult	BuildEnvironmentProbeResult	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/player.cpp:11281	FindThirdProbeAndComputeNormal	FindThirdProbeAndComputeNormal	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/player.cpp:11355	Vec3Midpoint	Vec3Midpoint	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/player.cpp:11381	ApplyEnvironmentProbeResult	ApplyEnvironmentProbeResult	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/player.cpp:11542	RebuildOrientationFromNormal	RebuildOrientationFromNormal	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/player.cpp:11582	zCom::QueryInterfaceFromInterfaceMap	zCom::QueryInterfaceFromInterfaceMap	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/player.cpp:11642	zCom::ConnectionPointContainer_Advise	zCom::ConnectionPointContainerAdvise	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/player.cpp:11671	zCom::ConnectionPointContainer_Unadvise	zCom::ConnectionPointContainerUnadvise	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/player.cpp:11698	WestwoodOnlineUpgradeApiInitState::Init	WestwoodOnlineUpgradeApiInitState::Init	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/player.h:359	CPlayerListState	CPlayerListState	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:183	RecoilApp::InitStdLogFiles	RecoilApp::InitStdLogFiles	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:220	RecoilApp::GetMessageMap	RecoilApp::GetMessageMap	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:239	RecoilApp::~RecoilApp	RecoilApp::~RecoilApp	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:245	RecoilApp::RecoilApp	RecoilApp::RecoilApp	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:253	RecoilApp::CreateMainWnd	RecoilApp::CreateMainWnd	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:265	DI_SetJoystickEnabled	DISetJoystickEnabled	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:298	RecoilApp::StartEngine	RecoilApp::StartEngine	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:330	RecoilApp::InitializeDisplay	RecoilApp::InitializeDisplay	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:370	RecoilApp::ShutdownEngine	RecoilApp::ShutdownEngine	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:397	RecoilApp::LoadZbdAndStartEngine	RecoilApp::LoadZbdAndStartEngine	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:410	RecoilApp::LoadZbdAndSetupSensorTracker	RecoilApp::LoadZbdAndSetupSensorTracker	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:430	RecoilApp::InitInstance	RecoilApp::InitInstance	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:564	RecoilApp::ExitInstance	RecoilApp::ExitInstance	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:586	RecoilApp::ActivateExistingInstance	RecoilApp::ActivateExistingInstance	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:604	RecoilApp::PreTranslateMessage	RecoilApp::PreTranslateMessage	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:621	RecoilApp_IntroFmvState::OnTryBecomeCurrent	CRecoilAppIntroFmvState::OnTryBecomeCurrent	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:655	RecoilApp_IntroFmvState::OnUpdateShouldQuit	CRecoilAppIntroFmvState::OnUpdateShouldQuit	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:673	RecoilApp_FmvState::OnIdleOrDispatch	RecoilApp_FmvState::OnIdleOrDispatch	retained	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
src/Battlesport/RecoilApp.cpp:683	RecoilApp_IntroFmvState::OnDeactivate	CRecoilAppIntroFmvState::OnDeactivate	renamed	Inferred unless corroborated in physical-functions.tsv	Preserve callable role/signature and existing scope; inline helpers and provider-facing wrappers are inventoried without claiming separate retail bodies.
